season,team,games,total_gds,off_xvoa,def_xvoa,st_val,gds_per_game,off_xvoa_per_game,def_xvoa_per_game,made_playoffs,playoff_wins,won_super_bowl,reg_wins,reg_games,win_pct,offense_share,opp_avg_gds,avg_start_yardline
2018,SF,16,-40.901714113901384,32.743352863578636,-74.36470423173306,0.7196372542530298,-2.5563571321188365,2.0464595539736647,-4.647794014483316,False,0,False,4,16,0.25,0.3052479344758239,-0.018260189710180397,74.385056
2018,TB,16,-21.68653741013822,95.22558139758095,-116.87599888192963,-0.036119925789535046,-1.3554085881336388,5.95159883734881,-7.304749930120602,False,0,False,5,16,0.3125,0.4486237277239992,0.8404911345740638,73.681564
2018,TEN,16,23.04339880096102,5.0412676178015,17.037741985631158,0.9643891975283623,1.4402124250600636,0.31507922611259376,1.0648588741019474,False,0,False,9,16,0.5625,0.22668579706100603,0.010957035171741125,72.43827
2018,WAS,16,-82.97374561148932,-28.01896598042341,-54.7645030502032,-0.19027658086270094,-5.1858591007180825,-1.751185373776463,-3.4227814406377,False,0,False,7,16,0.4375,-0.33780798305020854,-0.5728086275508315,71.8
2019,ARI,16,-52.65539860046317,57.77965342014382,-110.20352164901928,-0.2315303715877235,-3.2909624125289483,3.611228338758989,-6.887720103063705,False,0,False,5,16,0.3125,0.34363365266759743,0.5206318932404397,72.65896
2019,ATL,16,-33.61317191758166,67.17310660084941,-102.87794737010466,2.091668851673603,-2.1008232448488537,4.198319162553088,-6.4298717106315415,False,0,False,7,16,0.4375,0.3946459705978454,0.8291669445951421,70.88024
2019,BAL,16,194.50910333958387,193.22037129092604,0.7940070392313565,0.49472500942647457,12.156818958723992,12.076273205682877,0.04962543995195978,True,0,False,14,16,0.875,0.9950868541594646,-0.06340157361380744,70.822784
2019,BUF,16,40.136339262745864,-22.000133722143644,62.40576168310082,-0.2692886982113123,2.5085212039216165,-1.3750083576339778,3.9003601051938013,True,0,False,10,16,0.625,-0.2601537371149183,-0.6423720905270256,71.21229
2019,CAR,16,-75.80892564542707,13.707340558349156,-90.62436966906509,1.1081034652888775,-4.738057852839192,0.8567087848968222,-5.664023104316568,False,0,False,5,16,0.3125,0.1311811293787488,0.2599919586277907,71.03665
2019,CHI,16,-24.100310903267566,-40.27296992700064,16.148405356400836,0.024253667332232,-1.5062694314542229,-2.51706062043754,1.0092753347750523,False,0,False,8,16,0.5,-0.7117707854445698,0.3191373825416087,71.790695
2019,CIN,16,-102.73564593486034,-23.48134540070474,-79.15411867516899,-0.10018185898661613,-6.4209778709287715,-1.4675840875440462,-4.947132417198062,False,0,False,2,16,0.125,-0.22842783591475466,0.22536811770196147,72.27119
2019,CLE,16,-46.31216938497749,18.719920905815666,-65.15097345073607,0.11888315994292498,-2.894510586561093,1.1699950566134791,-4.071935840671005,False,0,False,6,16,0.375,0.22277426712115087,0.7574816541469538,71.231636
2019,DAL,16,110.76702611613764,133.01129831655734,-21.10721769745567,-1.1370545029640198,6.922939132258603,8.313206144784834,-1.3192011060909794,False,0,False,8,16,0.5,0.8621504908983959,-0.7242462919771688,73.68823
2019,DEN,16,-17.103097122177818,-14.625514723395156,-1.7056257966712036,-0.7719566021114588,-1.0689435701361136,-0.9140946702121973,-0.10660161229195023,False,0,False,7,16,0.4375,-0.8868710266338998,-0.011071773365281201,72.92216
2019,DET,16,-98.9267410647683,7.462268864637954,-105.63785136878005,-0.7511585606262088,-6.182921316548018,0.4663918040398721,-6.602365710548753,False,0,False,3,16,0.1875,0.06588611109770103,0.17359867193666048,71.48876
2019,GB,16,46.08623367286297,68.85014213653595,-20.774384359971872,-1.9895241037011147,2.8803896045539354,4.303133883533497,-1.298399022498242,True,1,False,13,16,0.8125,0.7668375033332039,-0.2960999256318153,72.110466
2019,HOU,16,-24.156966273128795,82.69478481290673,-106.50657810150997,-0.34517298452556133,-1.5098103920705497,5.168424050806671,-6.656661131344373,True,1,False,10,16,0.625,0.4367035784923098,1.1049865245368342,71.335365
2019,IND,16,6.222232288998246,54.280875987031855,-46.71723667093806,-1.3414070270955563,0.38888951806239036,3.392554749189491,-2.9198272919336286,False,0,False,7,16,0.4375,0.5365943922912371,-0.9626314625441045,72.13837
2019,JAX,16,-61.100216417644475,13.865172756302378,-73.5806910232674,-1.384698150679469,-3.8187635261027797,0.8665732972688986,-4.598793188954213,False,0,False,6,16,0.375,0.1582676336733503,-0.672620685024978,74.91329
2019,KC,16,96.92618833865706,128.7019476156609,-31.850902474555227,0.07514319755136967,6.057886771166066,8.043871725978807,-1.9906814046597017,True,3,True,12,16,0.75,0.8008192720334067,0.7868486774085041,71.128204
2019,LA,16,51.66658705780195,65.7134546571218,-12.623300063964159,-1.4235675353556871,3.2291616911126217,4.107090916070113,-0.7889562539977599,False,0,False,9,16,0.5625,0.8371486807399151,1.1651406940425009,71.843575
2019,LAC,16,32.16275600892915,64.48166358959239,-31.1310324774578,-1.1878751032054424,2.010172250558072,4.030103974349524,-1.9456895298411125,False,0,False,5,16,0.3125,0.6732781495933764,-0.8731407981010354,73.68355
2019,LV,16,-97.74257329008746,28.66754802875552,-126.11882460951409,-0.29129670932888985,-6.1089108306304665,1.79172175179722,-7.882426538094631,False,0,False,7,16,0.4375,0.18501593513054615,-0.3219147894200736,73.01863
2019,MIA,16,-145.4873654052057,-7.64892355611214,-139.09163496304643,1.2531931139528751,-9.092960337825357,-0.47805772225700877,-8.693227185190402,False,0,False,5,16,0.3125,-0.05206871664218062,0.16576124092471867,72.254234
2019,MIN,16,68.61880285132119,93.39197605739945,-23.66976514604165,-1.1034080600365996,4.2886751782075745,5.836998503587465,-1.4793603216276032,True,1,False,10,16,0.625,0.7967120697799179,-0.6050399581556747,70.50299
2019,NE,16,106.07414972084042,12.325844426840678,91.51439092987044,2.233914364129305,6.6296343575525265,0.7703652766775424,5.719649433116903,True,0,False,12,16,0.75,0.11851746666307225,-0.7380419248606989,67.40761
2019,NO,16,55.46295987024635,108.62598518439265,-53.73929742180707,0.5762721076607704,3.466434991890397,6.78912407402454,-3.358706088862942,True,0,False,13,16,0.8125,0.6683636136021645,0.39260023615233774,68.75595
2019,NYG,16,-74.95810534733687,14.478604864446206,-89.37768915049675,-0.05902106128633022,-4.684881584208554,0.9049128040278879,-5.586105571906047,False,0,False,4,16,0.25,0.1391955462513038,-0.4179847575288562,73.02186
2019,NYJ,16,-59.43324251184237,-51.086003931191335,-7.867182511791045,-0.4800560688599944,-3.7145776569901483,-3.1928752456994585,-0.4916989069869403,False,0,False,7,16,0.4375,-0.8642065671838945,-1.0059218768672287,73.318436
2019,PHI,16,33.63765676208546,57.41307063300826,-24.151164455450647,0.37575058452785015,2.1023535476303414,3.5883169145630163,-1.5094477784656655,True,0,False,9,16,0.5625,0.7025219700235058,-0.9514395485077678,71.41758
2019,PIT,16,-18.385532642890595,-62.48057290886551,44.826503994447506,-0.7314637284725904,-1.1490957901806622,-3.9050358068040945,2.801656499652969,False,0,False,8,16,0.5,-0.5813926898288917,0.6905792635244539,71.146065
2019,SEA,16,9.25554152354276,64.68063427094715,-55.01764311824661,-0.4074496291577816,0.5784713452214225,4.042539641934197,-3.438602694890413,True,1,False,11,16,0.6875,0.5396426152607017,1.4142980294965888,70.52198
2019,SF,16,103.99898558409268,93.20800721000707,9.041517688087412,1.7494606859982014,6.4999365990057925,5.825500450625442,0.5650948555054632,True,2,False,13,16,0.8125,0.9101497863871194,0.2661342961552053,67.82123
2019,TB,16,47.084822202092475,91.88652655329199,-41.821710857903305,-2.979993493296206,2.9428013876307797,5.742907909580749,-2.6138569286189566,False,0,False,7,16,0.4375,0.6863952818848992,-0.6535246507581041,72.71875
2019,TEN,16,44.26124111887909,68.16343851562685,-23.35643863341956,-0.5457587633281946,2.766327569929943,4.260214907226678,-1.4597774145887226,True,2,False,9,16,0.5625,0.7434939992863618,-0.4630430362483532,72.431816
2019,WAS,16,-121.18765365403337,-23.927359137696513,-97.85429892479324,0.5940044084563851,-7.5742283533770856,-1.495459946106032,-6.115893682799578,False,0,False,3,16,0.1875,-0.19621972931871068,-0.09651109170446914,72.080925
2020,ARI,16,45.028866022093844,93.17382871827252,-47.77357019466055,-0.3713925015181303,2.8143041263808652,5.823364294892032,-2.9858481371662844,False,0,False,8,16,0.5,0.660304345739965,-0.3880843837613621,71.244316
2020,ATL,16,-31.431211258690887,93.5747198898995,-123.90759527898008,-1.0983358696103096,-1.9644507036681804,5.848419993118719,-7.744224704936255,False,0,False,4,16,0.25,0.4299472729707465,1.1401448250051418,72.1131
2020,BAL,16,90.77534851765421,114.66100085769293,-23.86200261025042,-0.023649729788303375,5.673459282353388,7.166312553605808,-1.4913751631406513,True,1,False,11,16,0.6875,0.8267848113355641,-0.8958717504777389,67.72781
2020,BUF,16,75.30286781145045,170.31934092298255,-96.26066346915756,1.2441903576254845,4.706429238215653,10.64495880768641,-6.016291466822348,True,2,False,13,16,0.8125,0.6385219244151787,-0.05710789688759399,69.46835
2020,CAR,16,-59.75595274050218,75.06512662030013,-135.4327163589342,0.6116369981318712,-3.7347470462813863,4.691570413768758,-8.464544772433387,False,0,False,5,16,0.3125,0.3563367285959522,1.536227451982418,71.26115
2020,CHI,16,-14.794060124611248,44.056420243987546,-60.7425963396723,1.8921159710735083,-0.924628757788203,2.7535262652492216,-3.796412271229519,True,0,False,8,16,0.5,0.41974879031828033,0.19068430843353235,69.72254
2020,CIN,16,-98.13273385660365,7.125062653856789,-105.42028404899186,0.16248753853142262,-6.133295866037728,0.4453164158660493,-6.588767753061991,False,0,False,4,16,0.25,0.06321849727894677,-0.09895532277718244,72.09884
2020,CLE,16,5.618320547040769,113.12019128389466,-106.02270282469848,-1.4791679121553898,0.35114503419004806,7.070011955243416,-6.626418926543655,True,1,False,11,16,0.6875,0.5158171384089462,-1.5000801560110415,72.70625
2020,DAL,16,-53.6019198177182,65.8091778467214,-119.92469331441215,0.513595649972558,-3.3501199886073874,4.113073615420087,-7.4952933321507595,False,0,False,6,16,0.375,0.3540147797001749,-0.11756852065672563,71.54857
2020,DEN,16,-54.13364310480484,20.3203083700395,-73.0560303205688,-1.3979211542755365,-3.3833526940503025,1.2700192731274687,-4.56600189503555,False,0,False,5,16,0.3125,0.2172450691837888,0.5840863632551119,73.55191
2020,DET,16,-125.63153053397353,88.68730147098124,-214.76610711826916,0.4472751133143902,-7.851970658373346,5.5429563419363275,-13.422881694891823,False,0,False,5,16,0.3125,0.2921060103474009,0.8347633962316517,71.26035
2020,GB,16,142.96066048252393,224.5797247318228,-79.768744802303,-1.8503194469958544,8.935041280157746,14.036232795738925,-4.985546550143938,True,1,False,13,16,0.8125,0.7375155281408502,-0.6269884888015069,71.90196
2020,HOU,16,-48.305484853348595,118.08534398484792,-166.14076803773358,-0.2500608004629612,-3.019092803334287,7.380333999052995,-10.383798002358349,False,0,False,4,16,0.25,0.41522894048873743,-0.3943289556509667,73.46541
2020,IND,16,48.44472166050571,101.97462536642864,-54.03997382777002,0.5100701218470931,3.0277951037816067,6.37341408540179,-3.377498364235626,True,0,False,11,16,0.6875,0.6529526945647934,-1.7569958088429907,69.333336
2020,JAX,16,-145.16447775606647,15.468980220465793,-160.5184350359711,-0.11502294056117535,-9.072779859754155,0.9668112637791121,-10.032402189748193,False,0,False,1,16,0.0625,0.08781837756714127,0.021284486505620537,73.38461
2020,KC,16,83.25792253887148,178.23052185315046,-93.92695421887102,-1.0456450954079628,5.203620158679468,11.139407615821904,-5.870434638679439,True,2,False,14,16,0.875,0.6544953501479013,-0.18868663386240458,72.57962
2020,LA,16,95.97330576135668,37.83215428970682,59.74257213355007,-1.6014206619001925,5.998331610084793,2.3645096431066763,3.7339107583468794,True,1,False,10,16,0.625,0.38709019479799056,0.5966619242498293,72.90961
2020,LAC,16,-5.807506731770877,78.30497786765164,-83.58301688074678,-0.5294677186757326,-0.3629691707356798,4.894061116728228,-5.223938555046674,False,0,False,7,16,0.4375,0.48322090001317686,-1.0259910200510016,73.11696
2020,LV,16,-28.139603444235835,140.81491534226623,-170.12620772129017,1.1716889347881079,-1.7587252152647397,8.80093220889164,-10.632887982580636,False,0,False,8,16,0.5,0.4526339023003091,0.3118337140856502,70.242424
2020,MIA,16,34.58117394678824,54.112341972045925,-19.610827312144146,0.07965928688645363,2.161323371674265,3.3820213732528703,-1.225676707009009,False,0,False,10,16,0.625,0.7324041794133644,-1.2888714752028383,70.25989
2020,MIN,16,6.693394925431836,145.56067954644547,-135.35346957891653,-3.5138150420971215,0.41833718283948973,9.097542471652842,-8.459591848682283,False,0,False,7,16,0.4375,0.5178728815844388,-0.0025652979172207657,73.90752
2020,NE,16,-56.91796016411971,39.56661419991592,-96.47788547305694,-0.006688890978693962,-3.557372510257482,2.472913387494745,-6.029867842066059,False,0,False,7,16,0.4375,0.290494178202008,0.2993242428137617,71.95364
2020,NO,16,97.56520290751543,143.34450013048118,-47.23803392017762,1.4587366972118616,6.097825181719714,8.959031258155074,-2.9523771200111013,True,1,False,12,16,0.75,0.7515077895128032,0.5453736142926997,67.81035
2020,NYG,16,-79.40545719825076,-18.04351890215907,-61.96830443499697,0.6063661389052868,-4.962841074890672,-1.127719931384942,-3.873019027187311,False,0,False,6,16,0.375,-0.2250606029786616,0.523038967418521,71.37342
2020,NYJ,16,-173.83033083137892,-45.65925438206452,-127.27563212693696,-0.8954443223774433,-10.864395676961182,-2.8537033988790323,-7.95472700793356,False,0,False,2,16,0.125,-0.263781647759364,0.8269365363696443,73.25862
2020,PHI,16,-53.55729930427705,-3.4285222662880326,-49.92681788900835,-0.20195914898067713,-3.3473312065173157,-0.21428264164300204,-3.1204261180630217,False,0,False,4,16,0.25,-0.06406615853209173,0.9919710253926924,72.85561
2020,PIT,16,76.23721072666072,51.54480237513005,23.482186833699586,1.2102215178310871,4.764825670416295,3.221550148445628,1.4676366771062241,True,0,False,12,16,0.75,0.6855548136389115,-0.8712762779581158,68.94444
2020,SEA,16,42.81717127743495,132.8646439382535,-90.47218468311934,0.4247120223008096,2.6760732048396845,8.304040246140843,-5.654511542694959,True,0,False,12,16,0.75,0.5944811152704998,0.2935674615460986,69.15294
2020,SF,16,31.579857375481456,74.1417811777037,-40.9055139481529,-1.6564098540693521,1.973741085967591,4.633861323606482,-2.5565946217595563,False,0,False,6,16,0.375,0.6435510971480456,1.448559380602496,72.994415
2020,TB,16,117.16476735318415,160.23716005585462,-43.62599317041196,0.5536004677414894,7.322797959574009,10.014822503490914,-2.7266245731507475,True,4,True,11,16,0.6875,0.7853871363224534,0.6231430659194561,68.84571
2020,TEN,16,17.895949157203685,182.59678331394463,-165.93218146244112,1.231347305700183,1.1184968223252303,11.41229895712154,-10.37076134140257,True,0,False,11,16,0.6875,0.5236666535490847,-0.6992540966963398,71.70625
2020,WAS,16,13.40301746653573,6.132688344201274,6.660725396960715,0.609603725373745,0.8376885916584831,0.3832930215125796,0.4162953373100447,True,0,False,7,16,0.4375,0.47344186380100445,-1.0618130062130091,71.644066
2021,ARI,17,85.0680417750815,118.31577392828197,-33.02443295534786,-0.22329919785261154,5.0040024573577355,6.9597514075459985,-1.9426137032557567,True,0,False,11,17,0.6470588235294118,0.7809095925738954,0.16795040289320753,70.5625
2021,ATL,17,-125.67878855674554,10.374412283030033,-134.8539816418094,-1.1992191979661584,-7.392869915102679,0.6102595460605902,-7.932587155400554,False,0,False,7,17,0.4117647058823529,0.07135162915480937,-0.20312291244514047,71.89081
2021,BAL,17,2.57948873884009,64.75800545747781,-59.78058037216268,-2.397936346475035,0.15173463169647589,3.809294438675165,-3.5165047277742754,False,0,False,8,17,0.47058823529411764,0.5192746355566984,0.26237559641327907,73.01053
2021,BUF,17,153.66766905848692,127.02191536599564,25.250745655624485,1.395008036866784,9.03927465049923,7.471877374470331,1.4853379797426167,True,1,False,11,17,0.6470588235294118,0.8332438866832743,-1.042732169464909,68.083336
2021,CAR,17,-53.966025811596,-35.2454822869998,-19.2494556404383,0.528912115842104,-3.1744721065644703,-2.073263663941165,-1.1323209200257822,False,0,False,5,17,0.29411764705882354,-0.6447548213405903,-0.14814060699595183,72.46316
2021,CHI,17,-70.02601474389502,-3.209949783451721,-66.69857384136773,-0.11749111907556653,-4.119177337876177,-0.18882057549716008,-3.9234455200804548,False,0,False,6,17,0.35294117647058826,-0.04580504293493513,0.06090386719197857,71.58757
2021,CIN,17,89.49022235278765,113.0246395710264,-24.753776059196035,1.219358840957284,5.264130726634568,6.648508210060377,-1.456104474070355,True,3,False,10,17,0.5882352941176471,0.819325390977991,-1.3340872835010653,70.57838
2021,CLE,17,-36.25322618398541,31.303149712098485,-66.84587858756144,-0.7104973085224628,-2.132542716705024,1.841361747770499,-3.932110505150673,False,0,False,8,17,0.47058823529411764,0.3183834325202211,0.10647094699379554,72.22988
2021,DAL,17,110.24082517080848,136.06680085881024,-24.379199025979897,-1.4467766620218754,6.484754421812263,8.003929462282954,-1.434070530939994,True,0,False,12,17,0.7058823529411765,0.8471559555487059,0.35331530670434586,71.62766
2021,DEN,17,19.661913530156234,48.32828174381616,-27.18540955725204,-1.4809586564078927,1.1565831488327196,2.8428401025774215,-1.5991417386618847,False,0,False,7,17,0.4117647058823529,0.6385560866946518,-1.105552287512387,72.77109
2021,DET,17,-131.3101594044274,14.183436530119828,-146.75112734649304,1.2575314119458199,-7.724127023789847,0.8343197958894016,-8.63241925567606,False,0,False,3,17,0.17647058823529413,0.08803870100776706,0.1183923465419426,71.05114
2021,GB,17,69.00530127258499,135.78479909756504,-66.88715921379452,0.10766138881444931,4.059135368975587,7.987341123386179,-3.9345387772820306,True,0,False,13,17,0.7647058823529411,0.6694117934374174,-0.2997305363901886,70.265434
2021,HOU,17,-177.63930055203232,-53.46144266187266,-124.55734258088546,0.3794846907258034,-10.449370620707784,-3.1447907448160386,-7.326902504757968,False,0,False,4,17,0.23529411764705882,-0.3000269775061246,-0.049766470331929144,70.83784
2021,IND,17,37.93308982293075,93.7057347707296,-57.36448803502502,1.5918430872261524,2.2313582248782793,5.512102045337036,-3.374381649119119,False,0,False,9,17,0.5294117647058824,0.6195820994728404,-0.32683653452438566,68.537575
2021,JAX,17,-142.56808715192867,-36.2875086330018,-105.89997577125928,-0.38060274766758084,-8.38635806776051,-2.134559331353047,-6.22941033948584,False,0,False,3,17,0.17647058823529413,-0.2549041154025593,-0.027536745115106117,74.57143
2021,KC,17,69.76137535238959,157.89058676285947,-87.78891066979574,-0.34030074067413807,4.1036103148464464,9.287681574285852,-5.164053568811514,True,2,False,12,17,0.7058823529411765,0.6422245658895843,1.2947858561341632,71.16149
2021,LA,17,104.7119330490781,145.18113842465334,-40.3654211431749,-0.10378423240035772,6.159525473475182,8.540066966156079,-2.3744365378338177,True,4,True,12,17,0.7058823529411765,0.7817350200892001,0.16534369951218056,72.15976
2021,LAC,17,34.87860344460835,160.59724799833035,-125.49549546364798,-0.22314909007400274,2.051682555565197,9.446896941078256,-7.3820879684498815,False,0,False,9,17,0.5294117647058824,0.5610134453967496,0.14434071862308095,71.42603
2021,LV,17,-50.05073539175799,57.2139014081438,-106.78692038471257,-0.4777164151892066,-2.9441609053975286,3.3655236122437526,-6.281583552041916,True,0,False,10,17,0.5882352941176471,0.34850225383127964,0.4914948336180783,72.37912
2021,MIA,17,-34.24184998467722,-19.899832765665202,-14.094184244593023,-0.24783297441899776,-2.0142264696868954,-1.170578397980306,-0.8290696614466484,False,0,False,9,17,0.5294117647058824,-0.5824793015320768,-0.744783340108205,72.316666
2021,MIN,17,-19.693015341955963,61.6910331006988,-78.69679608225869,-2.687252360396087,-1.1584126671738801,3.628884300041106,-4.6292232989563935,False,0,False,8,17,0.47058823529411764,0.4389014362223715,0.28552059153624043,71.52062
2021,NE,17,123.3399819633862,117.01565989371953,4.58581548616975,1.7385065834969282,7.255293056669776,6.8832741113952665,0.26975385212763237,True,0,False,10,17,0.5882352941176471,0.960944749405942,-0.3839866939297598,68.57397
2021,NO,17,25.676243086702048,6.620157073747656,15.388726675743737,3.667359337210655,1.510367240394238,0.3894210043380974,0.9052192162202198,False,0,False,9,17,0.5294117647058824,0.2984891912740861,0.37192360184473,69.03226
2021,NYG,17,-100.12738040895782,-42.25049980901996,-56.03134133835089,-1.8455392615869641,-5.889845906409284,-2.485323518177645,-3.295961255197111,False,0,False,4,17,0.23529411764705882,-0.4291489048516211,0.428672595509333,73.57377
2021,NYJ,17,-159.65099224836567,-4.279011950145575,-156.3750598709126,1.0030795726925135,-9.391234838139157,-0.2517065853026809,-9.198532933583094,False,0,False,4,17,0.23529411764705882,-0.026606787788003794,0.8084806889793997,72.33517
2021,PHI,17,42.44353281771049,115.783345173088,-73.88487658862098,0.5450642332434654,2.4966784010417937,6.810785010181647,-4.346169211095352,True,0,False,9,17,0.5294117647058824,0.6099053399184436,-0.9204641899086805,71.69879
2021,PIT,17,-36.779323849485394,-0.1817152180776258,-37.975312217535375,1.377703586127609,-2.1634896382050233,-0.010689130475154459,-2.2338418951491397,True,0,False,9,17,0.5294117647058824,-0.004741176924897084,0.6868473406943014,70.73404
2021,SEA,17,-9.324842708820107,49.52667068049914,-58.22982811444258,-0.6216852748766541,-0.5485201593423592,2.9133335694411255,-3.425284006731917,False,0,False,7,17,0.4117647058823529,0.4588925911012722,0.15207080992642286,70.46739
